vault,user,amount
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xb13dFc88a37E32Da6326D03AE528c203Da941e37,1000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x764f2B525b551C828727C1D95513aABF4B8b3c35,19000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x1341df844780b66AF4ccC98Ae0F34be87eABe1d5,1000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x5b0D3243c78fB9d4AC035fB2384FFdf7A9eF6396,10000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x8c300be07Db669850Bf142fEae04c54224758a77,50303203208446329
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x8f2c0f09F5135312772145a49e633eAc05CFbb93,900000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xb805759ef32Fb9a2b5C5dBC616D0079232801918,10058636022787692
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x12959F938A6ab2D0F10e992470b6e19807a95477,157654016176588000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xE1076Ff8B7D61b2084054C238860ec7aa9a9f9B3,199921334416209475061
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x8fBA03c741d453DBaF06BE20E3A0a14d21B296e3,1000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xbD4F460C2C4da234cA9cCE36a3D6D7aB605D3C14,20000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xbD3638F0301C9A5dEc5e285DDdC414B2B06Ef5B6,500000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x1dacC599c726497A7a83d02d6CBF9D4430E12abB,10000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xfC67418ff4fFb7F39769587bFD425D750B9f0663,1500000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x1E5CE6F088fD0adb4fCFf31Cfb02A61503311bE9,50299999999999999999
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xfaAF73fA076f0Fe2fc4Cf432ec8711276b007c35,40000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x372D282CCf41aEdd903644c5689550738773Ef46,4135312000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x85ED7Eb0bE798965861e21409BCb658D3A26641A,188000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x1CF39ea8D90e819b7533966dC6f415646FB12e3c,21000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xF34a7E43221569b2aFB2790aBe63bde1C9CAA3CF,100000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x511021AfA437a74D73a4ea8f2A6e7864C41f233A,41000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x956487432B87108FfaecB7197735a5cCA50B9EDF,500000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x91bdcfef77D8B1c10F5b25156Bb1Bdd871df86Ef,11000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x1Ddf5f440b9F98B162783d2829a710a8BC330C02,86516878545213605168
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xF68d4b506ED84e4c9F30652dA9c511A32Bd1A192,23551461626193478
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xD729e83C8693eCBbF1F1807DE21ba51259536902,17000000000000000000
